track_id,track_name,artists,album_name,track_genre,popularity,duration_ms,explicit,danceability,energy,acousticness,valence,tempo,loudness,speechiness,instrumentalness,liveness,key,mode
3ISLwA96mtx13Wx7K1PPPk,Love Story,Tyler Ward;Karis;Ray Lorraine,Love Story,acoustic,55,232500,False,0.498,0.12,0.851,0.338,121.187,-17.721,0.0487,0.0,0.171,0,1
7Ca2CkwSqHyr3eCh8IRdjz,Mujer con Abanico,Agustín Amigó;Nylonwings,Mujer con Abanico,acoustic,41,156787,False,0.769,0.135,0.986,0.471,103.939,-12.049,0.061,0.905,0.106,5,0
6ql0ffq6Jvyh9OKqrJCMaP,In the Shadows,Amy Stroup,In the Shadows,acoustic,46,263823,False,0.434,0.469,0.52,0.0568,136.282,-7.849,0.0265,0.000328,0.108,0,0
1EyvonxK8OGHRV4WDRdArc,Can You Feel the Love Tonight,Boyce Avenue;Connie Talbot,Can You Feel the Love Tonight,acoustic,63,250916,False,0.452,0.198,0.931,0.217,119.499,-9.374,0.0335,2.24e-06,0.1,10,1
0EKBV6GybPtALXUgWqWrym,The Story,Brandi Carlile,The Story,acoustic,66,238493,False,0.544,0.5,0.0325,0.177,93.621,-8.253,0.026,3.78e-06,0.109,11,1
41A82PidFKhGX5hm1WoaDs,Better,JJ Heller,Better,acoustic,54,215906,False,0.662,0.187,0.969,0.233,104.988,-9.003,0.0268,0.000273,0.0922,2,1
5oV8bZaShr2d01FFMHBUPq,Iris,Kina Grannis,Iris,acoustic,62,181136,False,0.497,0.13,0.841,0.179,130.769,-15.571,0.0436,0.0,0.111,6,1
5nMRpGfqQ0tb1TMbqBVK2J,Rockabye - Acoustic Version,The Mayries,Acoustic,acoustic,57,157466,False,0.528,0.291,0.914,0.355,76.805,-9.696,0.0401,0.0,0.121,10,1
04qDUASuSfVp6fktfsxVej,I Need You More Today,Caleb Santos;Viva Music Publishing Inc.,I Need You More Today,acoustic,68,233728,False,0.461,0.522,0.36,0.446,157.768,-7.513,0.043,0.0,0.123,11,1
3g61xRaqII8q1wlQDzv550,Beautiful Soul,Boyce Avenue,Cover Sessions; Vol. 4,acoustic,62,216612,False,0.483,0.506,0.394,0.705,87.337,-6.058,0.0347,0.0,0.0946,9,1
3dglCYsVMjPbDlU2CC9Vq7,Lets See What The Night Can Do,Jason Mraz,Know.,acoustic,53,245186,False,0.392,0.423,0.27,0.288,113.537,-7.813,0.0348,0.0,0.117,7,1
2f4jlGvGi3ZDGogXys5FUp,La La La (Something In the Rain; Pt. 2) [Music from the Original TV Series],Rachael Yamagata,Something In the Rain (Music from the Original TV Series),acoustic,44,219613,False,0.42,0.2,0.929,0.164,87.248,-18.827,0.0492,0.49,0.0758,7,1
3NCg46FWgnANZc9HQHQOQR,Forever And Always,Parachute,The Way It Was,acoustic,57,248960,False,0.657,0.716,0.014,0.435,93.924,-5.675,0.0301,0.0,0.0483,2,1
0muntSMuAZzcwYBBMZj6sf,Fine On The Outside,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,acoustic,52,252466,False,0.495,0.185,0.692,0.196,101.89,-13.824,0.0288,0.00403,0.109,9,1
4bXoVtbp6fN8FaSQvGQB41,Tortured Soul,Chord Overstreet,Tree House Tapes,acoustic,53,246613,False,0.55,0.499,0.472,0.144,86.966,-9.502,0.0338,2.26e-06,0.0798,4,1
3FRARAKLpHw3er9ZaTwaHO,I Believe in You,JJ Heller,I Believe in You,acoustic,53,198786,False,0.534,0.359,0.449,0.267,131.804,-9.311,0.0296,1.2e-05,0.331,0,1
2Dzhwe90lhHXVU6lk7Nx0H,At Home,Jon Bryant,Cult Classic,acoustic,55,226640,False,0.378,0.52,0.777,0.357,73.744,-10.965,0.0382,0.0888,0.0979,11,1
12niARgkwxGsklcEwh6GlG,Portland; Maine,Donovan Woods,Hard Settle; Aint Troubled,acoustic,66,203869,False,0.606,0.349,0.764,0.156,80.071,-13.967,0.0319,0.306,0.112,4,1
0v0pc1lIt5p6EBX7pnfOGF,Holding On and Letting Go,Ross Copperman,Holding On and Letting Go LP,acoustic,49,317441,False,0.486,0.555,0.818,0.0992,77.987,-9.466,0.0271,0.00269,0.109,2,1
5wQci5VCUjdbKnRD61XYwu,The Flood,Joshua Hyslop,In Deepest Blue (Bonus Track Version),acoustic,60,261640,False,0.577,0.446,0.554,0.262,81.005,-11.343,0.0313,0.0782,0.116,6,1
0HQnJee8ShSDu2AYwibxst,Hanggang Kailan (Umuwi Ka Na Baby),Angelina Cruz,Hanggang Kailan (Umuwi Ka Na Baby),acoustic,38,211933,False,0.59,0.407,0.861,0.276,145.852,-9.079,0.0361,9.95e-06,0.094,4,1
4VoJCUgNmnqG2qF0peDBkw,Out of My League,Stephen Speaks,No More Doubt,acoustic,67,218800,False,0.538,0.315,0.96,0.4,91.921,-10.057,0.0291,0.00596,0.0979,0,1
7xLhousIHDxoGgeJNhO4Ye,Say Something,A Great Big World,Is There Anybody Out There - Track by Track Commentary,acoustic,57,233266,False,0.447,0.158,0.872,0.142,140.942,-7.571,0.036,1.58e-06,0.0816,2,1
1bhpBRCLsVg3p7BWARbaDS,Rise,Eddie Vedder,Into The Wild (Music For The Motion Picture),acoustic,60,156453,False,0.401,0.58,0.906,0.526,173.277,-6.86,0.0541,0.217,0.134,7,1
6NSlOEEtWlqvEFrjQsry77,World Spins Madly On,The Weepies;Deb Talan;Steve Tannen,Say I Am You,acoustic,64,165133,False,0.502,0.311,0.617,0.4,107.612,-13.421,0.0285,4.32e-05,0.129,1,1
45jGOHwYKgsRYbAJ8DR61d,ひまわりの約束,Motohiro Hata,青の光景,acoustic,61,308146,False,0.523,0.445,0.188,0.336,78.957,-6.359,0.0329,0.0,0.18,10,1
4iObEYRE4FLm0D90gmZFef,Since U Been Gone - Acoustic Version,Thomas Daniel,Since U Been Gone,acoustic,50,221170,False,0.538,0.162,0.847,0.366,94.981,-13.31,0.0299,0.0,0.114,5,1
3akr0ZrJxLMBLIFeNNKffW,One more time;One more chance,Masayoshi Yamazaki,One more time;One more chance,acoustic,47,330786,False,0.519,0.429,0.658,0.396,129.491,-7.707,0.0317,0.0,0.111,11,0
7BRwh1bemr9rFMDeTbcy5S,Creep,Kina Grannis,Creep,acoustic,58,234135,False,0.585,0.103,0.801,0.179,133.057,-12.682,0.0309,0.0,0.126,7,1
3rzRo91l4htQvMXhsiECAX,Higher Love,Todd Carey;Ariza;Chuck Leavell,Higher Love,acoustic,30,173250,False,0.578,0.763,0.0916,0.394,96.808,-4.824,0.0998,2.8e-06,0.0743,2,1
0v1vufjir4OE4iRckLMoLd,Hyouriittai,YUZU,Shinsekai,acoustic,52,336619,False,0.223,0.891,0.325,0.333,159.888,-3.626,0.138,0.0,0.287,1,0
4vAnqYqm1DOo5IDVcxORX3,How Long Will I Love You,Canyon City,How Long Will I Love You,acoustic,55,144830,False,0.382,0.157,0.878,0.224,136.11,-16.157,0.0361,0.000473,0.112,1,1
2X5AFygz5SDYlXagyPw8kX,Binibini,Zack Tabudlo,Binibini,acoustic,67,221538,False,0.642,0.374,0.423,0.0979,129.863,-10.606,0.032,1.54e-06,0.435,5,1
13GvSZgg9LOs3M9uGbWsPE,You Were Supposed to Be Different,Aron Wright,You Were Supposed to Be Different,acoustic,45,192972,False,0.436,0.239,0.861,0.137,73.761,-12.83,0.0282,8.48e-05,0.0902,7,1
4cR4nao0hqqBtklQmGVqbe,Thinking out Loud,Boyce Avenue,Cover Sessions; Vol. 3,acoustic,56,278640,False,0.702,0.326,0.705,0.628,79.904,-6.638,0.0272,0.0,0.168,1,1
4x7AdVDV9IFWp8pg4LMz90,Perfect / Style,Jonah Baker,Covers,acoustic,37,212864,False,0.593,0.292,0.828,0.375,111.121,-12.755,0.0364,0.0,0.174,11,1
5eNYumDY5PCXtKKJ0SWg2r,Poison  Wine,The Civil Wars,Barton Hollow,acoustic,54,219466,False,0.285,0.186,0.76,0.203,153.848,-12.729,0.0288,7.3e-05,0.104,1,1
6dwkFmLUz6hx2CZG2EqLol,Collide,Howie Day,Stop All The World Now,acoustic,66,249120,False,0.636,0.625,0.222,0.342,93.931,-7.895,0.0277,5.35e-05,0.119,11,1
7aohwSiTDju51QmC54AUba,You And I,Ingrid Michaelson,Be OK,acoustic,63,148400,False,0.698,0.285,0.927,0.53,135.027,-7.632,0.0553,0.0,0.0883,0,1
7g3ryXLtXExZ0OFCj17Ae1,Give Me Your Forever (ft. Billkin),Zack Tabudlo;Billkin,Give Me Your Forever,acoustic,58,244800,False,0.601,0.439,0.0642,0.275,99.976,-7.589,0.0269,0.0,0.0942,8,1
5MrgVJzR1du1gz8XWe4m28,Falling in Love at a Coffee Shop,Landon Pigg,Coffee Shop,acoustic,55,270840,False,0.332,0.298,0.875,0.243,83.555,-14.174,0.0569,0.00784,0.114,4,1
5auMzVHFr5Zfw6IbKarZ56,Breathe (2 AM),Anna Nalick,Wreck of the Day,acoustic,65,279826,False,0.386,0.452,0.417,0.287,169.837,-7.715,0.0278,0.0,0.0881,2,1
63bmIgH9sS6sX5Sc7MetGq,Habang Buhay,Zack Tabudlo,Episode,acoustic,69,244067,False,0.62,0.668,0.088,0.183,118.013,-5.719,0.0305,0.0,0.362,9,1
3ZjSJv88euP3CdvTg07dZL,Beautiful Soul,Jonah Baker,Beautiful Soul,acoustic,44,214738,False,0.394,0.281,0.826,0.485,90.044,-11.12,0.0414,0.0,0.0854,9,1
14BMBNRzv24eG6OKoIgPfP,Bulletproof,Ben Woodward,Bulletproof,acoustic,39,207677,False,0.59,0.552,0.654,0.635,155.101,-10.496,0.0407,0.000359,0.128,7,1
5pEmeoMUW38w1oU3kPelvR,Spectrum,Andrew Belle,Nightshade,acoustic,54,265506,False,0.539,0.717,0.000298,0.212,117.973,-7.385,0.031,0.111,0.125,3,1
2h3VsZVKQeT0yLNQtCIRjn,Girls Like You - Acoustic Version,Jonah Baker,Girls Like You (Acoustic Version),acoustic,44,188494,False,0.543,0.138,0.791,0.3,115.65,-14.331,0.0531,0.0,0.185,0,1
1dcNEEtODRVZEevQ20Cgmy,Nangangamba,Zack Tabudlo,Nangangamba,acoustic,70,210354,False,0.62,0.547,0.112,0.208,98.032,-6.772,0.0248,0.0,0.19,1,1
6huS9u0BDfeQHq0lObNLPl,Better Together,Us The Duo,Better Together,acoustic,64,200706,False,0.761,0.311,0.647,0.553,109.891,-10.597,0.0692,0.0,0.15,5,1
14NiShC5b46yQxBN1mu9VJ,Heartbreak Anniversary,Andrew Foy;Renee Foy,Heartbreak Anniversary,acoustic,40,199256,False,0.674,0.122,0.882,0.339,130.014,-17.963,0.0427,0.0,0.139,1,1
3DyhwZyBFedvnt68fMi6vf,One More Time Around,Tyler Ward;Karis;Ray Lorraine,One More Time Around,acoustic,47,205666,False,0.429,0.358,0.614,0.187,134.279,-9.076,0.0346,0.0,0.0875,0,1
6kRZfOZSuoi0Htg6gROKDz,Say Something,A Great Big World,流星花園音樂專輯,acoustic,40,229573,False,0.456,0.101,0.876,0.155,139.896,-11.75,0.038,1.74e-06,0.0776,2,1
5e9DrLUUZraUE7mmniufjn,Heart Cant Lose,Zack Tabudlo,Episode,acoustic,55,240952,False,0.647,0.567,0.0318,0.374,125.871,-8.971,0.0328,0.0,0.133,1,1
2z3HKlpENvfz1Am2MNF2pL,I Aint Ever Loved No One - Acoustic,Donovan Woods;Tenille Townes,The Other Way,acoustic,57,199594,False,0.322,0.213,0.611,0.16,160.389,-14.915,0.0318,0.0,0.113,10,0
33JX2be3eKVhl5xk8YQhVc,Empty,Ray LaMontagne,Till The Sun Turns Black,acoustic,48,317280,False,0.482,0.381,0.455,0.42,81.712,-13.93,0.0311,0.00295,0.114,2,1
29Ns3avs48iQhNQgrHMEkm,See You Again; Love Me Like You Do; Sugar - Acoustic Mashup,Megan Davies,See You Again; Love Me Like You Do; Sugar (Acoustic Mashup),acoustic,54,231965,False,0.393,0.207,0.877,0.262,163.99,-11.865,0.0392,0.0,0.104,10,1
2XDxQ3VzovLzh60zgOaNEi,The Reason,Tim Halperin,Covers,acoustic,53,200800,False,0.423,0.207,0.887,0.209,149.664,-8.811,0.0289,0.0,0.0948,7,1
0J4sK2VO75cRSVoj0FokQn,Fix You,Canyon City,Refuge,acoustic,60,261665,False,0.522,0.152,0.788,0.133,144.055,-14.996,0.0303,2.37e-05,0.148,2,1
7bpR5j22mNID1pXwgRcZP1,Hand to Hold,JJ Heller,Hand to Hold,acoustic,54,231605,False,0.547,0.313,0.612,0.261,133.737,-7.982,0.0315,7.97e-06,0.111,0,1
1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,Ray LaMontagne,Trouble,acoustic,62,306200,False,0.504,0.321,0.149,0.577,170.134,-13.807,0.0316,0.000107,0.147,7,1
34p2uL1CvmaHn3uLfOKt8d,One Last Dance,Us The Duo,Public Record,acoustic,51,224847,False,0.466,0.161,0.979,0.171,139.167,-14.498,0.0492,0.000238,0.231,7,1
2EKxmYmUdAVXlaHCnnW13o,Heaven,Boyce Avenue;Megan Nicole,Cover Sessions; Vol. 2,acoustic,61,250063,False,0.619,0.28,0.73,0.292,129.948,-10.238,0.0317,0.0,0.103,8,0
1jkBuvWI9IGEz9thXiKOlP,The Spark - Bonus Track,Joshua Hyslop,In Deepest Blue (Bonus Track Version),acoustic,51,201933,False,0.596,0.429,0.775,0.229,148.086,-10.16,0.0377,0.0107,0.0962,3,1
7K36drJq6lInkW6Kkojucp,American Beauty,Drew Holcomb  The Neighbors,Medicine,acoustic,63,158013,False,0.645,0.169,0.844,0.178,167.826,-15.744,0.0317,0.00019,0.109,9,1
4PuUa8e5s7P3Zv1IdCGIsa,Such A Simple Thing,Ray LaMontagne,Part Of The Light,acoustic,65,296386,False,0.522,0.256,0.86,0.13,76.349,-11.216,0.0258,0.000806,0.142,10,1
72SPsHheqN6J3sI520jT9E,Colors,Amos Lee,Amos Lee,acoustic,64,160453,False,0.681,0.168,0.793,0.29,128.615,-13.397,0.0291,0.000134,0.109,7,1
52J3WARiRHMtXbFXUWrVgu,Someone You Loved,Boyce Avenue,Cover Sessions; Vol. 6,acoustic,57,182442,False,0.736,0.364,0.741,0.371,110.023,-5.966,0.0349,0.0,0.0932,1,1
03VNgdCL9t8aPyvwZecglI,More Than Friends (feat. Meghan Trainor),Jason Mraz;Meghan Trainor,Know.,acoustic,54,181360,False,0.451,0.528,0.366,0.527,139.28,-6.984,0.0364,0.0,0.0811,2,1
3M6NL7PxIDZ3ArfPrBUTUP,Flurry Rush,Days N Daze,Show Me the Blueprints.,acoustic,37,169318,True,0.371,0.674,0.169,0.92,87.603,-3.72,0.0488,0.0,0.0889,9,1
7jJH8F3PHlNvxfqEAAfFDl,I Choose You,Sara Bareilles,The Blessed Unrest,acoustic,63,218573,False,0.731,0.572,0.105,0.947,154.038,-7.889,0.0445,0.00012,0.133,6,0
6JNEDSev5Tp5VQR04SEBfV,I Do Adore,Mindy Gledhill,Anchor,acoustic,53,149160,False,0.69,0.334,0.947,0.8,74.721,-5.626,0.066,0.0,0.0895,9,1
5DUAKXpyv3nL50PnAQbPS0,Fuck You,Get Dead,Tall Cans  Loose Ends,acoustic,36,169266,True,0.608,0.917,0.236,0.936,117.875,-5.341,0.0601,0.0,0.13,11,1
6hy5eqMQ36KAChR1ZZ05zc,If I Aint Got You - Acoustic,John Adams,If I Aint Got You (Acoustic),acoustic,55,176509,False,0.652,0.15,0.923,0.361,104.018,-12.699,0.0363,0.0,0.102,5,1
4Gcx0DkgBVticyPDpezwg5,Believe - Acoustic,John Adams,Believe (Acoustic),acoustic,57,179886,False,0.765,0.241,0.873,0.182,123.95,-8.865,0.0373,0.0,0.111,4,1
0fUB9bwvKLRpOB18YZHz5N,Iris - Acoustic,Adam Christopher,Iris (Acoustic),acoustic,54,184200,False,0.589,0.249,0.717,0.363,150.096,-10.086,0.0329,0.0,0.106,2,1
0I0l2Oo5zjpCEphpDJL0Pm,Rain - Long Ver.,Motohiro Hata,言ノ葉,acoustic,44,447306,False,0.588,0.604,0.343,0.351,92.02,-7.602,0.024,6.86e-05,0.252,9,1
4v0RBzYNzTknP6d0zN2VQb,Cest si bon,Aoi Teshima,Cheek to CheekI Love Cinemas,acoustic,51,108346,False,0.735,0.203,0.854,0.479,113.913,-13.237,0.0539,0.00164,0.105,9,0
1FQH1FxPwwIj9aKyPBDf9b,Baby (Acoustic Version),Jonah Baker,Baby (Acoustic Version),acoustic,42,160768,False,0.655,0.147,0.88,0.328,116.103,-14.409,0.0371,0.0,0.266,8,1
4YgEwanzISFU4xa27saTux,Reason,YUZU,Land,acoustic,47,304320,False,0.363,0.819,0.0591,0.468,122.527,-3.128,0.0634,0.0,0.0988,7,1
7pKMoXeiCv40wbrjII06VO,I Like Me Better,Boyce Avenue;Emma Heesters,I Like Me Better,acoustic,54,201508,False,0.473,0.263,0.814,0.315,87.145,-8.609,0.033,0.0,0.142,9,1
5MYPzdIWgx3pMLRGlq2fVq,Asan Ka Na Ba,Zack Tabudlo,Asan Ka Na Ba,acoustic,73,241132,False,0.676,0.768,0.149,0.493,105.999,-5.695,0.0294,0.00147,0.345,5,0
2Qw1KFrJ1q6qHXxWGh51kC,A Thousand Years,Boyce Avenue,Cover Sessions; Vol. 3,acoustic,56,263710,False,0.41,0.221,0.768,0.228,139.529,-11.673,0.0315,0.0,0.106,5,1
66V40iz2mphPbYvuJVj13i,drivers license,Thomas Daniel,drivers license,acoustic,56,246345,False,0.439,0.217,0.933,0.373,144.413,-13.166,0.0413,0.0,0.126,2,1
4Bo6FwC7Oe9zywSZc6q7hO,Love Someone,Jason Mraz,YES,acoustic,59,257173,False,0.582,0.347,0.317,0.0797,97.957,-14.769,0.0305,0.00678,0.111,7,1
6Xbi3gOwMal0Ds3ETvBBwe,The Winner Takes It All - Acoustic,Jae Hall,The Winner Takes It All (Acoustic),acoustic,57,159012,False,0.426,0.127,0.863,0.149,62.535,-13.287,0.0648,4.3e-06,0.0993,6,1
6QXolVfFVjUHPp5TVzsjIF,Only Time,Aaron Espe,Only Time,acoustic,56,178546,False,0.696,0.261,0.737,0.361,136.053,-12.107,0.0361,1.24e-05,0.11,9,0
71ehTADpxs85ULrZgSEKCy,Almost Lover,A Fine Frenzy,One Cell In The Sea,acoustic,57,268800,False,0.549,0.24,0.947,0.167,119.58,-7.778,0.0338,0.0,0.106,0,1
4zYkSXrfgJyrNkNv3mTiIZ,Dance Monkey,Roses  Frey,Dance Monkey,acoustic,51,197850,False,0.541,0.192,0.893,0.317,139.938,-13.995,0.0282,0.0,0.193,0,0
1nFJAKHt0jgzVogbNJT3Zz,Ocean,Parachute,Parachute,acoustic,48,222400,False,0.662,0.711,0.0686,0.352,119.989,-4.924,0.0279,1.17e-05,0.085,5,1
1RZkqIEM5aV000fKgz9J46,Dream a Little Dream of Me,Kina Grannis,Dream a Little Dream of Me,acoustic,52,142379,False,0.665,0.185,0.913,0.458,82.474,-13.852,0.0381,0.0,0.334,1,1
0n3E6m57nDZJDyUHllaMDp,Back For Good,The Mayries,Back For Good,acoustic,54,194667,False,0.591,0.175,0.927,0.352,139.902,-12.959,0.038,0.0,0.133,6,1
2gBYjMXW65daBB1elr68JK,OK,Canyon City,OK,acoustic,55,212400,False,0.489,0.183,0.907,0.486,79.961,-14.769,0.033,3.95e-05,0.106,0,1
1FF6TogE9ELY71XnLPoEv6,Just The Two Of Us,Andrew Foy;Renee Foy,Just The Two Of Us,acoustic,41,196304,False,0.618,0.083,0.745,0.597,90.865,-23.665,0.057,0.000123,0.146,4,1
6G8xunNOicxhPPq9sG2raG,Hey There Delilah,Boyce Avenue,Cover Sessions; Vol. 6,acoustic,49,230868,False,0.664,0.319,0.862,0.258,105.036,-8.149,0.0271,0.0,0.121,0,0
6LsHKNorX6fPBNcGxU1jQZ,Arcade,Andrew Foy;Renee Foy,Arcade,acoustic,37,186738,False,0.408,0.266,0.875,0.35,143.651,-12.9,0.0404,0.000498,0.104,10,0
1uxm47Qn1JhUWZHQfcY6w1,Yellow,Kina Grannis,Yellow,acoustic,52,193536,False,0.623,0.132,0.893,0.266,82.105,-13.668,0.035,0.0,0.217,0,1
2nBrIzKacrNdIxs90FlsT1,Wake Me Up,Roses  Frey,Wake Me Up,acoustic,58,196819,False,0.494,0.214,0.92,0.35,125.981,-11.041,0.0363,1.07e-05,0.107,7,1
5mdjfBsyzl78NQI4sI4IzR,Walking Blind,Aidan Hawken,Walking Blind (feat. Carina Round),acoustic,48,201440,False,0.374,0.183,0.897,0.134,82.042,-13.225,0.0281,0.0387,0.109,9,1
7mQmu0JSoEyYU763IJXhIA,Headphones,Jon Bryant,Headphones,acoustic,56,204998,False,0.559,0.455,0.421,0.396,159.985,-8.937,0.0306,2.08e-06,0.103,5,1
08feveJTNL1OMLSrdoHQ6Q,Teenage Dream,The Rescues,Teenage Dream,acoustic,46,219093,False,0.642,0.408,0.729,0.411,119.81,-8.168,0.0396,0.0,0.185,10,1
4ngv7whSPSAwD8ZP3zMHsd,The Worth Of The Wait,Ivan  Alyosha,The Worth Of The Wait,acoustic,55,171800,False,0.48,0.618,0.844,0.344,82.051,-7.335,0.0501,8.93e-05,0.325,2,1
24UxG3p1Ghtc5ejJtGBoeL,Cant Help Falling In Love - Piano Version,Kina Grannis,Cant Help Falling In Love (Piano Version),acoustic,54,211624,False,0.271,0.0937,0.939,0.147,164.721,-15.035,0.0367,0.0,0.108,0,1
4yRlTvPVfEyhXfp6GZurq9,Never Come Back Again,Austin Plaine,Austin Plaine,acoustic,57,196240,False,0.594,0.695,0.19,0.172,104.977,-8.872,0.0259,3.58e-06,0.119,8,1
5xQTEPjGsLuvwnnvyK3fAA,Love You To Death,Chord Overstreet,Love You To Death,acoustic,49,199459,False,0.574,0.344,0.421,0.0987,147.924,-8.995,0.0345,0.0,0.0804,4,1
3Mq1SOKwAPYgE0ZtPzvWZZ,Someone You Loved - Acoustic,Plamina,Someone You Loved (Acoustic),acoustic,55,169253,False,0.647,0.298,0.861,0.31,106.244,-7.91,0.0311,0.0,0.12,3,1
38ssTLOvoZyL4CLa4ImDG9,What a Wonderful World,Kina Grannis;Imaginary Future,What a Wonderful World,acoustic,51,137066,False,0.486,0.0399,0.953,0.155,95.066,-21.56,0.0405,8.74e-06,0.115,0,1
0njuNwIyB3DoBHC0SFUkOr,You Broke Me First,Andrew Foy;Renee Foy,You Broke Me First,acoustic,39,128798,True,0.734,0.0423,0.916,0.14,123.905,-24.831,0.0583,0.0,0.108,4,1
5sdliaZjk3rVGuT13UVhxn,Long Way Down,Joshua Hyslop,Echos,acoustic,60,257972,False,0.711,0.231,0.832,0.186,125.062,-13.033,0.0346,0.00115,0.105,2,1
2Dz5WpEWA0vhnMmEPYiZ2y,She Is Love,Parachute,Losing Sleep,acoustic,60,146066,False,0.629,0.174,0.616,0.305,134.295,-9.697,0.141,0.0,0.118,6,1
5w8Cu20Yt1ZNQuVdcafTYC,Marigold,Phillip LaRue,The Meaning,acoustic,53,172708,False,0.615,0.406,0.541,0.541,166.035,-12.619,0.0358,1.67e-05,0.0982,6,1
1FHCU1rDAeaPsBW9byjJ0Q,1251,krissy  ericka,Twelve Fifty One (International Version),acoustic,64,246280,False,0.503,0.357,0.727,0.438,136.135,-9.36,0.0272,0.0,0.128,3,1
0x26yM2rrvtoHGRXXzppx3,サンサーラ,Takehara Pistol,リョウメンシタ/サンサーラ,acoustic,34,331984,False,0.45,0.183,0.762,0.219,61.192,-9.003,0.0309,3.41e-06,0.11,2,1
0Kt5AHOpQAkEsHAuPeB0le,Sons and Daughters,Allman Brown;Liz Lawrence,1000 Years,acoustic,50,216052,False,0.525,0.461,0.775,0.202,147.997,-9.489,0.0878,2.14e-06,0.362,5,0
07m8PuXxxv5J4qPEDq6ZkK,Brand New,Ben Rector,Brand New,acoustic,65,243933,False,0.555,0.934,0.00268,0.422,144.874,-5.04,0.113,0.0,0.122,9,1
1YjMWOorkBaP4MdKkKtp4y,Gotta Have You,The Weepies;Deb Talan;Steve Tannen,Say I Am You,acoustic,56,199786,False,0.678,0.363,0.872,0.543,75.004,-10.9,0.0318,0.000101,0.0798,11,1
0KF5nzdiqZlxVK68MPITst,30;000 Feet,Ben Rector,Brand New,acoustic,57,256933,False,0.555,0.452,0.694,0.321,179.921,-9.636,0.0554,0.0,0.0595,0,1
1pV4cJaYl9ovK0GcSjH1hy,A Thousand Years,Eddy Tyler,Guitar Instrumental Covers,acoustic,43,279916,False,0.586,0.396,0.896,0.16,142.591,-9.953,0.0319,0.543,0.0992,10,1
2fSIF8CJhoc9CJhF9vJDXp,Jolene,Ray LaMontagne,Trouble,acoustic,64,250866,False,0.588,0.142,0.863,0.288,119.656,-15.196,0.0329,0.000162,0.0953,7,1
6J0bdIZElZMymahgVWRE9B,No Ceiling,Eddie Vedder,Into The Wild (Music For The Motion Picture),acoustic,58,94053,False,0.724,0.652,0.46,0.75,106.911,-6.869,0.0247,0.000142,0.101,3,1
5sVyefkGgQeYCgnqr4KslQ,Front Porch,Joy Williams,Front Porch,acoustic,64,231813,False,0.567,0.224,0.887,0.2,124.44,-10.024,0.0299,0.0,0.109,1,1
1MGIxsVtqK2npdPmI8Dj0D,Goodbye Lulu,Days N Daze,Rogue Taxidermy,acoustic,35,150047,True,0.544,0.839,0.784,0.967,87.609,-8.991,0.0568,0.0,0.341,5,1
4M4suTUnAYZocl09XEKBZN,Three More Days,Ray LaMontagne,Cruising,acoustic,36,216773,False,0.555,0.68,0.126,0.903,84.518,-8.358,0.0323,0.000906,0.0506,10,0
2C9ePPz58he8jmYEod9pvT,Isnt She Lovely - Acoustic,Callum J Wright,Isnt She Lovely (Acoustic),acoustic,54,145771,False,0.69,0.306,0.805,0.424,115.671,-9.193,0.0356,0.0,0.0968,9,1
4j0xGuo8Z47wfBiVunT6VR,We Could Still Be Happy,Rachael Yamagata,One Spring Night (Original Television Soundtrack); Pt. 4,acoustic,43,279260,False,0.513,0.317,0.365,0.177,84.853,-17.036,0.0363,0.003,0.118,10,1
0JzOJIS7ktLq5Ux6LtYJuW,Fix You - Acoustic,John Adams,Fix You (Acoustic),acoustic,49,162963,False,0.494,0.152,0.947,0.304,134.178,-9.843,0.0313,0.0,0.123,3,1
298xJ2nBaWWS0Je5rtlSxT,Im Yours - Acoustic,Lusaint,Im Yours (Acoustic),acoustic,55,166189,False,0.634,0.267,0.841,0.391,143.514,-7.396,0.044,0.0,0.11,11,1
33SH8ZC36EzoRstHbaFE72,Closer,Boyce Avenue;Sarah Hyland,Cover Sessions; Vol. 4,acoustic,54,244188,False,0.694,0.471,0.411,0.466,95.003,-8.62,0.0281,0.0,0.233,8,1
18PrtmAcNMgZNy1edWuXGb,A Sky Full of Stars,Mothers Daughter;Beck Pete,A Sky Full of Stars,acoustic,55,165067,False,0.643,0.11,0.876,0.152,101.995,-14.28,0.0294,1.38e-05,0.112,6,1
4CU3t2c3TIpmzX44P1VCFi,I Dont Believe in Satan,Aron Wright,I Dont Believe in Satan,acoustic,39,208571,False,0.422,0.41,0.00855,0.354,83.952,-14.151,0.0467,0.0,0.104,6,0
0dnRlO7IDzbN9ixVld7hz6,Pills,The Perishers,Let There Be Morning (Bonus Track Version),acoustic,51,189240,False,0.543,0.288,0.667,0.293,95.435,-8.608,0.0258,0.0,0.113,0,0
1XW1lKfocLOAUdp8rUQoNC,Shallow - Acoustic,Tyler Ward;Madysyn,he said. she said.,acoustic,52,182553,False,0.332,0.282,0.825,0.234,187.057,-7.257,0.044,0.0,0.104,7,1
1TZBg0IBHvqfSAlHvVd8eH,Watermelon Sugar - Acoustic,Jonah Baker,Watermelon Sugar (Acoustic),acoustic,56,183093,False,0.43,0.121,0.908,0.461,91.211,-15.148,0.0404,0.0,0.161,10,1
